0 0.99 0.01 0 1
0 0.98802 0.01098 0.001 1
1 0.98585 0.0120517 0.002098 1
2 0.983474 0.0132228 0.00330317 1
3 0.980873 0.0145013 0.00462544 1
4 0.978028 0.015896 0.00607558 1
5 0.974919 0.0174157 0.00766518 1
6 0.971523 0.0190699 0.00940675 1
7 0.967818 0.0208683 0.0113137 1
8 0.963779 0.0228208 0.0134006 1
9 0.95938 0.0249376 0.0156827 1
10 0.954595 0.0272288 0.0181764 1
11 0.949396 0.0297044 0.0208993 1
12 0.943756 0.0323742 0.0238697 1
13 0.937645 0.0352474 0.0271072 1
14 0.931035 0.0383326 0.0306319 1
15 0.923898 0.0416372 0.0344652 1
16 0.916204 0.0451672 0.0386289 1
17 0.907927 0.0489269 0.0431456 1
18 0.899043 0.0529186 0.0480383 1
19 0.889528 0.057142 0.0533302 1
20 0.879362 0.0615937 0.0590444 1
21 0.868529 0.0662669 0.0652037 1
22 0.857018 0.0711512 0.0718304 1
23 0.844823 0.0762316 0.0789455 1
24 0.831942 0.0814889 0.0865687 1
25 0.818384 0.0868988 0.0947176 1
26 0.80416 0.0924323 0.103407 1
27 0.789294 0.0980551 0.112651 1
28 0.773815 0.103728 0.122456 1
29 0.757762 0.109409 0.132829 1
30 0.741181 0.115049 0.14377 1
31 0.724126 0.120599 0.155275 1
32 0.706661 0.126005 0.167335 1
33 0.688852 0.131213 0.179935 1
34 0.670775 0.136169 0.193056 1
35 0.652507 0.140819 0.206673 1
36 0.63413 0.145115 0.220755 1
37 0.615726 0.149008 0.235267 1
38 0.597376 0.152456 0.250168 1
39 0.579161 0.155425 0.265413 1
40 0.561158 0.157886 0.280956 1
41 0.543438 0.159817 0.296744 1
42 0.526068 0.161206 0.312726 1
43 0.509107 0.162046 0.328847 1
44 0.492607 0.162341 0.345051 1
45 0.476613 0.162101 0.361285 1
46 0.461161 0.161343 0.377496 1
47 0.44628 0.16009 0.39363 1
48 0.431991 0.15837 0.409639 1
49 0.418308 0.156216 0.425476 1
50 0.405239 0.153664 0.441097 1
51 0.392785 0.150751 0.456464 1
52 0.380942 0.147519 0.471539 1
53 0.369703 0.144006 0.486291 1
54 0.359055 0.140253 0.500691 1
55 0.348983 0.1363 0.514717 1
56 0.33947 0.132183 0.528347 1
57 0.330496 0.127939 0.541565 1
58 0.322039 0.123602 0.554359 1
