29.5 0.749667 0.11175 0.138584 1
30 0.741289 0.11454 0.144171 1
30.5 0.732799 0.117303 0.149898 1
31 0.724203 0.120034 0.155763 1
31.5 0.71551 0.122725 0.161765 1
32 0.706729 0.12537 0.167901 1
32.5 0.697868 0.127962 0.17417 1
33 0.688938 0.130494 0.180568 1
33.5 0.679948 0.132959 0.187093 1
34 0.670907 0.135352 0.19374 1
34.5 0.661827 0.137665 0.200508 1
35 0.652716 0.139893 0.207391 1
35.5 0.643585 0.142029 0.214386 1
36 0.634444 0.144069 0.221487 1
36.5 0.625303 0.146006 0.228691 1
37 0.616174 0.147835 0.235991 1
37.5 0.607064 0.149553 0.243383 1
38 0.597986 0.151154 0.250861 1
38.5 0.588947 0.152635 0.258418 1
39 0.579957 0.153992 0.26605 1
39.5 0.571027 0.155224 0.27375 1
40 0.562163 0.156326 0.281511 1
40.5 0.553375 0.157298 0.289327 1
41 0.54467 0.158138 0.297192 1
41.5 0.536057 0.158844 0.305099 1
42 0.527542 0.159417 0.313041 1
42.5 0.519132 0.159856 0.321012 1
43 0.510834 0.160162 0.329005 1
43.5 0.502652 0.160335 0.337013 1
44 0.494593 0.160378 0.34503 1
44.5 0.486661 0.160291 0.353048 1
45 0.47886 0.160077 0.361063 1
45.5 0.471194 0.159739 0.369067 1
46 0.463668 0.159279 0.377054 1
46.5 0.456282 0.1587 0.385018 1
47 0.449041 0.158006 0.392953 1
47.5 0.441946 0.157201 0.400853 1
48 0.434999 0.156288 0.408713 1
48.5 0.4282 0.155272 0.416527 1
49 0.421551 0.154158 0.424291 1
49.5 0.415053 0.152948 0.431999 1
50 0.408705 0.151649 0.439646 1
50.5 0.402507 0.150264 0.447229 1
51 0.396458 0.148799 0.454742 1
51.5 0.390559 0.147259 0.462182 1
52 0.384808 0.145647 0.469545 1
52.5 0.379203 0.143969 0.476827 1
53 0.373744 0.14223 0.484026 1
53.5 0.368428 0.140435 0.491137 1
54 0.363254 0.138587 0.498159 1
54.5 0.35822 0.136692 0.505088 1
55 0.353323 0.134754 0.511923 1
55.5 0.348562 0.132777 0.518661 1
56 0.343934 0.130766 0.525299 1
56.5 0.339436 0.128726 0.531838 1
57 0.335067 0.126659 0.538274 1
57.5 0.330823 0.12457 0.544607 1
58 0.326702 0.122462 0.550836 1
58.5 0.322701 0.12034 0.556959 1
59 0.318818 0.118206 0.562976 1
59.5 0.315049 0.116065 0.568886 1
60 0.311393 0.113918 0.574689 1
60.5 0.307845 0.11177 0.580385 1
61 0.304404 0.109622 0.585974 1
61.5 0.301068 0.107478 0.591455 1
62 0.297832 0.10534 0.596829 1
62.5 0.294694 0.10321 0.602096 1
63 0.291653 0.101091 0.607256 1
63.5 0.288704 0.0989848 0.612311 1
64 0.285847 0.0968933 0.61726 1
64.5 0.283077 0.0948183 0.622104 1
65 0.280393 0.0927615 0.626845 1
65.5 0.277792 0.0907244 0.631483 1
66 0.275272 0.0887084 0.63602 1
66.5 0.27283 0.0867149 0.640455 1
67 0.270464 0.084745 0.644791 1
67.5 0.268172 0.0827998 0.649028 1
68 0.265952 0.0808802 0.653168 1
68.5 0.263801 0.0789872 0.657212 1
69 0.261717 0.0771216 0.661161 1
69.5 0.259698 0.0752839 0.665017 1
70 0.257743 0.0734748 0.668782 1
70.5 0.25585 0.0716948 0.672455 1
71 0.254015 0.0699444 0.67604 1
71.5 0.252239 0.0682239 0.679537 1
72 0.250518 0.0665336 0.682949 1
72.5 0.248851 0.0648737 0.686275 1
73 0.247237 0.0632444 0.689519 1
73.5 0.245673 0.0616458 0.692681 1
74 0.244158 0.060078 0.695763 1
74.5 0.242692 0.0585409 0.698767 1
75 0.241271 0.0570346 0.701694 1
75.5 0.239895 0.055559 0.704546 1
76 0.238562 0.0541138 0.707324 1
76.5 0.237271 0.0526991 0.71003 1
77 0.236021 0.0513145 0.712665 1
77.5 0.234809 0.0499599 0.71523 1
78 0.233636 0.0486351 0.717728 1
78.5 0.2325 0.0473396 0.72016 1
79 0.231399 0.0460733 0.722527 1
79.5 0.230333 0.0448357 0.724831 1
80 0.229301 0.0436267 0.727072 1
80.5 0.2283 0.0424457 0.729254 1
81 0.227331 0.0412924 0.731376 1
81.5 0.226392 0.0401665 0.733441 1
82 0.225483 0.0390675 0.735449 1
82.5 0.224602 0.0379951 0.737402 1
83 0.223749 0.0369487 0.739302 1
83.5 0.222922 0.035928 0.74115 1
84 0.222121 0.0349325 0.742946 1
84.5 0.221345 0.0339618 0.744693 1
85 0.220594 0.0330154 0.746391 1
85.5 0.219865 0.032093 0.748042 1
86 0.21916 0.0311939 0.749646 1
86.5 0.218476 0.0303179 0.751206 1
87 0.217814 0.0294644 0.752722 1
87.5 0.217172 0.0286329 0.754195 1
88 0.21655 0.0278231 0.755627 1
88.5 0.215948 0.0270344 0.757018 1
89 0.215364 0.0262665 0.758369 1
89.5 0.214798 0.0255189 0.759683 1
90 0.21425 0.0247911 0.760959 1
90.5 0.213719 0.0240827 0.762198 1
91 0.213204 0.0233932 0.763402 1
91.5 0.212705 0.0227223 0.764572 1
92 0.212222 0.0220695 0.765708 1
92.5 0.211754 0.0214344 0.766812 1
93 0.2113 0.0208166 0.767883 1
93.5 0.21086 0.0202156 0.768924 1
94 0.210434 0.0196311 0.769935 1
94.5 0.210021 0.0190626 0.770917 1
95 0.20962 0.0185099 0.77187 1
95.5 0.209232 0.0179724 0.772795 1
96 0.208856 0.0174498 0.773694 1
96.5 0.208492 0.0169417 0.774566 1
97 0.208138 0.0164479 0.775413 1
97.5 0.207796 0.0159678 0.776236 1
98 0.207464 0.0155012 0.777034 1
98.5 0.207143 0.0150478 0.777809 1
99 0.206831 0.0146071 0.778562 1
99.5 0.206529 0.0141789 0.779292 1
100 0.206236 0.0137628 0.780001 1
100.5 0.205952 0.0133585 0.780689 1
101 0.205677 0.0129656 0.781357 1
101.5 0.20541 0.012584 0.782005 1
102 0.205152 0.0122133 0.782634 1
102.5 0.204901 0.0118532 0.783245 1
103 0.204658 0.0115034 0.783838 1
103.5 0.204423 0.0111637 0.784413 1
104 0.204195 0.0108337 0.784971 1
104.5 0.203974 0.0105132 0.785513 1
105 0.203759 0.010202 0.786038 1
105.5 0.203551 0.0098998 0.786548 1
106 0.20335 0.00960633 0.787043 1
106.5 0.203154 0.00932135 0.787524 1
107 0.202965 0.00904465 0.78799 1
107.5 0.202782 0.008776 0.788442 1
108 0.202604 0.00851516 0.788881 1
108.5 0.202431 0.00826192 0.789307 1
109 0.202264 0.00801607 0.78972 1
109.5 0.202102 0.0077774 0.79012 1
110 0.201944 0.00754571 0.790509 1
110.5 0.201792 0.00732081 0.790887 1
111 0.201644 0.0071025 0.791253 1
111.5 0.201501 0.00689059 0.791608 1
112 0.201362 0.00668491 0.791952 1
112.5 0.201228 0.00648527 0.792287 1
113 0.201097 0.00629151 0.792611 1
113.5 0.200971 0.00610345 0.792925 1
114 0.200848 0.00592094 0.793231 1
114.5 0.200729 0.00574382 0.793527 1
115 0.200614 0.00557192 0.793814 1
115.5 0.200502 0.00540511 0.794092 1
116 0.200394 0.00524322 0.794363 1
116.5 0.200289 0.00508613 0.794625 1
117 0.200187 0.0049337 0.794879 1
117.5 0.200088 0.00478578 0.795126 1
118 0.199992 0.00464225 0.795365 1
118.5 0.199899 0.00450297 0.795597 1
119 0.199809 0.00436784 0.795822 1
119.5 0.199722 0.00423672 0.796041 1
120 0.199637 0.0041095 0.796253 1
120.5 0.199555 0.00398607 0.796458 1
121 0.199476 0.00386631 0.796657 1
121.5 0.199399 0.00375012 0.796851 1
122 0.199324 0.00363739 0.797038 1
122.5 0.199251 0.00352802 0.79722 0.999999
123 0.199181 0.00342192 0.797396 1
123.5 0.199113 0.00331898 0.797568 1
124 0.199047 0.00321911 0.797734 1
124.5 0.198983 0.00312223 0.797894 1
125 0.198921 0.00302825 0.798051 1
125.5 0.19886 0.00293707 0.798202 0.999999
126 0.198802 0.00284863 0.798349 0.999999
126.5 0.198745 0.00276283 0.798491 1
127 0.19869 0.0026796 0.798629 1
127.5 0.198637 0.00259886 0.798763 1
128 0.198586 0.00252054 0.798893 1
128.5 0.198536 0.00244457 0.799019 1
129 0.198487 0.00237087 0.799142 1
129.5 0.19844 0.00229939 0.79926 1
130 0.198394 0.00223005 0.799375 1
130.5 0.19835 0.00216279 0.799487 1
131 0.198307 0.00209755 0.799595 1
131.5 0.198266 0.00203426 0.7997 1
132 0.198225 0.00197288 0.799801 1
132.5 0.198186 0.00191335 0.7999 1
133 0.198148 0.0018556 0.799996 1
133.5 0.198111 0.00179959 0.800089 1
134 0.198076 0.00174526 0.800179 1
134.5 0.198041 0.00169257 0.800266 1
135 0.198008 0.00164146 0.80035 1
135.5 0.197975 0.00159189 0.800433 1
136 0.197944 0.00154381 0.800512 1
136.5 0.197913 0.00149718 0.800589 1
137 0.197884 0.00145195 0.800664 1
137.5 0.197855 0.00140808 0.800737 1
138 0.197827 0.00136554 0.800807 1
138.5 0.1978 0.00132428 0.800875 1
139 0.197774 0.00128426 0.800942 1
139.5 0.197748 0.00124544 0.801006 1
140 0.197724 0.0012078 0.801068 1
140.5 0.1977 0.00117129 0.801128 1
141 0.197677 0.00113588 0.801187 1
141.5 0.197654 0.00110154 0.801244 1
142 0.197632 0.00106824 0.801299 1
142.5 0.197611 0.00103594 0.801352 1
143 0.197591 0.00100461 0.801404 1
143.5 0.197571 0.000974231 0.801454 1
144 0.197552 0.000944767 0.801503 1
144.5 0.197533 0.000916193 0.80155 1
145 0.197515 0.000888481 0.801596 1
145.5 0.197497 0.000861606 0.801641 1
146 0.19748 0.000835542 0.801684 1
146.5 0.197464 0.000810265 0.801725 1
147 0.197448 0.000785752 0.801766 1
147.5 0.197432 0.000761979 0.801805 1
148 0.197417 0.000738924 0.801843 1
148.5 0.197403 0.000716565 0.80188 1
149 0.197389 0.000694882 0.801916 1
149.5 0.197375 0.000673854 0.801951 1
150 0.197362 0.000653462 0.801985 1
150.5 0.197349 0.000633685 0.802017 1
151 0.197336 0.000614507 0.802049 1
151.5 0.197324 0.000595908 0.80208 1
152 0.197312 0.000577871 0.802109 1
152.5 0.197301 0.00056038 0.802138 1
153 0.19729 0.000543417 0.802166 1
153.5 0.197279 0.000526967 0.802194 1
154 0.197269 0.000511015 0.80222 1
154.5 0.197259 0.000495545 0.802245 1
155 0.197249 0.000480543 0.80227 1
155.5 0.197239 0.000465994 0.802294 1
156 0.19723 0.000451886 0.802318 1
156.5 0.197221 0.000438204 0.80234 1
157 0.197213 0.000424936 0.802362 1
157.5 0.197204 0.00041207 0.802383 1
158 0.197196 0.000399592 0.802404 1
158.5 0.197188 0.000387492 0.802424 1
159 0.197181 0.000375759 0.802443 1
159.5 0.197173 0.00036438 0.802462 1
160 0.197166 0.000353346 0.80248 1
160.5 0.197159 0.000342645 0.802498 1
161 0.197152 0.000332268 0.802515 1
161.5 0.197146 0.000322206 0.802532 1
162 0.197139 0.000312448 0.802548 1
162.5 0.197133 0.000302985 0.802563 1
163 0.197127 0.000293808 0.802579 1
163.5 0.197121 0.00028491 0.802593 1
164 0.197116 0.00027628 0.802607 1
164.5 0.19711 0.000267912 0.802621 1
165 0.197105 0.000259798 0.802635 1
165.5 0.1971 0.000251928 0.802648 1
166 0.197095 0.000244297 0.80266 1
166.5 0.19709 0.000236898 0.802672 1
167 0.197086 0.000229722 0.802684 1
167.5 0.197081 0.000222763 0.802696 1
168 0.197077 0.000216015 0.802707 1
168.5 0.197072 0.000209472 0.802718 1
169 0.197068 0.000203126 0.802728 1
169.5 0.197064 0.000196973 0.802738 1
170 0.19706 0.000191006 0.802748 1
170.5 0.197057 0.000185219 0.802758 1
171 0.197053 0.000179608 0.802767 1
171.5 0.197049 0.000174167 0.802776 1
172 0.197046 0.000168891 0.802785 1
172.5 0.197043 0.000163774 0.802793 1
173 0.197039 0.000158813 0.802801 1
173.5 0.197036 0.000154001 0.802809 1
174 0.197033 0.000149335 0.802817 1
174.5 0.19703 0.000144811 0.802824 1
175 0.197027 0.000140424 0.802832 1
175.5 0.197025 0.000136169 0.802839 1
176 0.197022 0.000132044 0.802845 0.999999
176.5 0.197019 0.000128043 0.802852 1
177 0.197017 0.000124164 0.802858 0.999999
177.5 0.197014 0.000120402 0.802865 0.999999
178 0.197012 0.000116754 0.802871 0.999999
178.5 0.19701 0.000113216 0.802876 0.999999
179 0.197008 0.000109786 0.802882 0.999999
179.5 0.197005 0.000106459 0.802888 0.999999
180 0.197003 0.000103234 0.802893 0.999999
180.5 0.197001 0.000100106 0.802898 0.999999
181 0.196999 9.70726e-05 0.802903 0.999999
181.5 0.196997 9.41313e-05 0.802908 0.999999
182 0.196996 9.12791e-05 0.802913 0.999999
182.5 0.196994 8.85133e-05 0.802917 1
183 0.196992 8.58313e-05 0.802922 0.999999
183.5 0.19699 8.32305e-05 0.802926 1
184 0.196989 8.07086e-05 0.80293 1
184.5 0.196987 7.8263e-05 0.802934 1
185 0.196986 7.58915e-05 0.802938 1
185.5 0.196984 7.35919e-05 0.802942 1
186 0.196983 7.1362e-05 0.802946 1
186.5 0.196981 6.91996e-05 0.802949 1
187 0.19698 6.71027e-05 0.802953 1
187.5 0.196979 6.50693e-05 0.802956 1
188 0.196977 6.30976e-05 0.802959 1
188.5 0.196976 6.11856e-05 0.802962 1
189 0.196975 5.93315e-05 0.802965 1
189.5 0.196974 5.75336e-05 0.802968 1
190 0.196973 5.57902e-05 0.802971 1
190.5 0.196971 5.40996e-05 0.802974 1
191 0.19697 5.24602e-05 0.802977 1
191.5 0.196969 5.08705e-05 0.802979 1
192 0.196968 4.9329e-05 0.802982 1
192.5 0.196967 4.78342e-05 0.802984 1
193 0.196966 4.63847e-05 0.802987 1
193.5 0.196965 4.4979e-05 0.802989 1
194 0.196965 4.3616e-05 0.802991 1
194.5 0.196964 4.22943e-05 0.802994 1
195 0.196963 4.10126e-05 0.802996 1
195.5 0.196962 3.97698e-05 0.802998 1
196 0.196961 3.85646e-05 0.803 1
196.5 0.196961 3.7396e-05 0.803002 1
197 0.19696 3.62627e-05 0.803003 1
197.5 0.196959 3.51638e-05 0.803005 1
198 0.196958 3.40982e-05 0.803007 0.999999
198.5 0.196958 3.30649e-05 0.803009 1
199 0.196957 3.20629e-05 0.80301 1
199.5 0.196956 3.10912e-05 0.803012 1
200 0.196956 3.0149e-05 0.803014 1
200.5 0.196955 2.92354e-05 0.803015 1
201 0.196955 2.83494e-05 0.803016 1
201.5 0.196954 2.74903e-05 0.803018 1
202 0.196954 2.66572e-05 0.803019 1
202.5 0.196953 2.58494e-05 0.803021 1
203 0.196953 2.5066e-05 0.803022 1
203.5 0.196952 2.43064e-05 0.803023 1
204 0.196952 2.35698e-05 0.803024 1
204.5 0.196951 2.28555e-05 0.803026 1
205 0.196951 2.21629e-05 0.803027 1
205.5 0.19695 2.14913e-05 0.803028 1
206 0.19695 2.084e-05 0.803029 1
206.5 0.196949 2.02084e-05 0.80303 1
207 0.196949 1.9596e-05 0.803031 1
207.5 0.196949 1.90021e-05 0.803032 1
208 0.196948 1.84263e-05 0.803033 1
208.5 0.196948 1.78679e-05 0.803034 0.999999
209 0.196948 1.73264e-05 0.803035 0.999999
209.5 0.196947 1.68013e-05 0.803035 1
210 0.196947 1.62921e-05 0.803036 1
210.5 0.196947 1.57984e-05 0.803037 1
211 0.196946 1.53196e-05 0.803038 1
211.5 0.196946 1.48553e-05 0.803039 1
212 0.196946 1.44051e-05 0.803039 0.999999
212.5 0.196945 1.39686e-05 0.80304 0.999999
213 0.196945 1.35453e-05 0.803041 1
213.5 0.196945 1.31348e-05 0.803042 0.999999
214 0.196945 1.27367e-05 0.803042 0.999999
214.5 0.196944 1.23507e-05 0.803043 1
215 0.196944 1.19764e-05 0.803043 0.999999
215.5 0.196944 1.16135e-05 0.803044 0.999999
216 0.196944 1.12615e-05 0.803045 1
216.5 0.196943 1.09202e-05 0.803045 0.999999
217 0.196943 1.05893e-05 0.803046 0.999999
217.5 0.196943 1.02684e-05 0.803046 0.999999
218 0.196943 9.95718e-06 0.803047 0.999999
218.5 0.196943 9.65542e-06 0.803047 0.999999
219 0.196942 9.36281e-06 0.803048 0.999999
219.5 0.196942 9.07906e-06 0.803048 0.999999
220 0.196942 8.80391e-06 0.803049 1
220.5 0.196942 8.5371e-06 0.803049 0.999999
221 0.196942 8.27838e-06 0.80305 0.999999
221.5 0.196942 8.02749e-06 0.80305 0.999999
222 0.196941 7.78421e-06 0.80305 0.999999
222.5 0.196941 7.54831e-06 0.803051 1
223 0.196941 7.31955e-06 0.803051 0.999999
223.5 0.196941 7.09772e-06 0.803051 0.999999
224 0.196941 6.88262e-06 0.803052 0.999999
224.5 0.196941 6.67404e-06 0.803052 1
225 0.19694 6.47177e-06 0.803053 1
225.5 0.19694 6.27564e-06 0.803053 0.999999
226 0.19694 6.08545e-06 0.803053 0.999999
226.5 0.19694 5.90103e-06 0.803053 0.999999
227 0.19694 5.72219e-06 0.803054 0.999999
227.5 0.19694 5.54877e-06 0.803054 0.999999
228 0.19694 5.38061e-06 0.803054 1
228.5 0.19694 5.21755e-06 0.803055 1
229 0.19694 5.05942e-06 0.803055 1
229.5 0.196939 4.90609e-06 0.803055 0.999999
230 0.196939 4.75741e-06 0.803055 0.999999
230.5 0.196939 4.61323e-06 0.803056 1
231 0.196939 4.47342e-06 0.803056 1
231.5 0.196939 4.33785e-06 0.803056 1
232 0.196939 4.20639e-06 0.803056 1
232.5 0.196939 4.07891e-06 0.803057 1
233 0.196939 3.95529e-06 0.803057 1
233.5 0.196939 3.83542e-06 0.803057 1
234 0.196939 3.71918e-06 0.803057 1
234.5 0.196939 3.60647e-06 0.803057 1
235 0.196939 3.49717e-06 0.803057 1
235.5 0.196938 3.39119e-06 0.803058 1
236 0.196938 3.28841e-06 0.803058 1
236.5 0.196938 3.18875e-06 0.803058 1
237 0.196938 3.09211e-06 0.803058 1
237.5 0.196938 2.9984e-06 0.803058 1
238 0.196938 2.90753e-06 0.803059 1
238.5 0.196938 2.81942e-06 0.803059 1
239 0.196938 2.73397e-06 0.803059 1
239.5 0.196938 2.65112e-06 0.803059 1
240 0.196938 2.57077e-06 0.803059 1
240.5 0.196938 2.49286e-06 0.803059 1
241 0.196938 2.41731e-06 0.803059 1
241.5 0.196938 2.34405e-06 0.803059 1
242 0.196938 2.27301e-06 0.803059 1
242.5 0.196938 2.20413e-06 0.80306 1
243 0.196938 2.13733e-06 0.80306 1
243.5 0.196938 2.07255e-06 0.80306 1
244 0.196938 2.00974e-06 0.80306 1
244.5 0.196938 1.94883e-06 0.80306 1
245 0.196938 1.88977e-06 0.80306 1
245.5 0.196937 1.8325e-06 0.80306 1
246 0.196937 1.77696e-06 0.80306 1
246.5 0.196937 1.72311e-06 0.80306 1
247 0.196937 1.67089e-06 0.803061 1
247.5 0.196937 1.62025e-06 0.803061 1
248 0.196937 1.57115e-06 0.803061 1
248.5 0.196937 1.52353e-06 0.803061 1
249 0.196937 1.47736e-06 0.803061 1
249.5 0.196937 1.43259e-06 0.803061 1
250 0.196937 1.38917e-06 0.803061 0.999999
250.5 0.196937 1.34707e-06 0.803061 0.999999
251 0.196937 1.30624e-06 0.803061 0.999999
251.5 0.196937 1.26666e-06 0.803061 0.999999
252 0.196937 1.22827e-06 0.803061 0.999999
252.5 0.196937 1.19104e-06 0.803061 0.999999
253 0.196937 1.15495e-06 0.803061 0.999999
253.5 0.196937 1.11995e-06 0.803061 0.999999
254 0.196937 1.08601e-06 0.803061 0.999999
254.5 0.196937 1.05309e-06 0.803061 0.999999
255 0.196937 1.02118e-06 0.803061 0.999999
255.5 0.196937 9.90229e-07 0.803062 0.999999
256 0.196937 9.60219e-07 0.803062 0.999999
256.5 0.196937 9.31118e-07 0.803062 1
257 0.196937 9.02899e-07 0.803062 1
257.5 0.196937 8.75536e-07 0.803062 1
258 0.196937 8.49001e-07 0.803062 1
258.5 0.196937 8.23271e-07 0.803062 1
259 0.196937 7.98321e-07 0.803062 1
259.5 0.196937 7.74127e-07 0.803062 1
260 0.196937 7.50666e-07 0.803062 1
260.5 0.196937 7.27916e-07 0.803062 1
261 0.196937 7.05856e-07 0.803062 1
261.5 0.196937 6.84464e-07 0.803062 1
262 0.196937 6.6372e-07 0.803062 1
262.5 0.196937 6.43605e-07 0.803062 1
263 0.196937 6.241e-07 0.803062 1
263.5 0.196937 6.05186e-07 0.803062 1
264 0.196937 5.86845e-07 0.803063 1
264.5 0.196937 5.6906e-07 0.803063 1
265 0.196937 5.51814e-07 0.803063 1
265.5 0.196937 5.3509e-07 0.803063 1
266 0.196937 5.18873e-07 0.803063 1
266.5 0.196937 5.03148e-07 0.803063 1
267 0.196937 4.879e-07 0.803063 1
267.5 0.196937 4.73113e-07 0.803063 1
268 0.196937 4.58775e-07 0.803063 1
268.5 0.196937 4.44871e-07 0.803063 1
269 0.196937 4.31389e-07 0.803063 1
269.5 0.196937 4.18315e-07 0.803063 1
270 0.196937 4.05637e-07 0.803063 0.999999
270.5 0.196936 3.93344e-07 0.803063 0.999999
271 0.196936 3.81423e-07 0.803063 0.999999
271.5 0.196936 3.69864e-07 0.803063 0.999999
272 0.196936 3.58654e-07 0.803063 0.999999
272.5 0.196936 3.47785e-07 0.803063 0.999999
273 0.196936 3.37245e-07 0.803063 0.999999
273.5 0.196936 3.27024e-07 0.803063 0.999999
274 0.196936 3.17113e-07 0.803063 0.999999
274.5 0.196936 3.07503e-07 0.803063 0.999999
275 0.196936 2.98183e-07 0.803063 0.999999
275.5 0.196936 2.89147e-07 0.803063 0.999999
276 0.196936 2.80384e-07 0.803063 0.999999
276.5 0.196936 2.71886e-07 0.803063 0.999999
277 0.196936 2.63646e-07 0.803063 0.999999
277.5 0.196936 2.55656e-07 0.803063 0.999999
278 0.196936 2.47908e-07 0.803063 0.999999
278.5 0.196936 2.40395e-07 0.803063 0.999999
279 0.196936 2.33109e-07 0.803063 0.999999
279.5 0.196936 2.26045e-07 0.803063 0.999999
280 0.196936 2.19194e-07 0.803063 0.999999
280.5 0.196936 2.12551e-07 0.803063 0.999999
281 0.196936 2.06109e-07 0.803063 0.999999
281.5 0.196936 1.99863e-07 0.803063 0.999999
282 0.196936 1.93806e-07 0.803063 0.999999
282.5 0.196936 1.87932e-07 0.803063 0.999999
283 0.196936 1.82237e-07 0.803063 0.999999
283.5 0.196936 1.76714e-07 0.803063 0.999999
284 0.196936 1.71358e-07 0.803063 0.999999
284.5 0.196936 1.66165e-07 0.803063 0.999999
285 0.196936 1.61129e-07 0.803063 0.999999
285.5 0.196936 1.56246e-07 0.803063 0.999999
286 0.196936 1.51511e-07 0.803063 0.999999
286.5 0.196936 1.46919e-07 0.803063 0.999999
287 0.196936 1.42466e-07 0.803063 0.999999
287.5 0.196936 1.38149e-07 0.803063 0.999999
288 0.196936 1.33962e-07 0.803063 0.999999
288.5 0.196936 1.29902e-07 0.803063 0.999999
289 0.196936 1.25965e-07 0.803063 0.999999
289.5 0.196936 1.22148e-07 0.803063 0.999999
290 0.196936 1.18446e-07 0.803063 0.999999
290.5 0.196936 1.14856e-07 0.803063 0.999999
291 0.196936 1.11375e-07 0.803063 0.999999
291.5 0.196936 1.08e-07 0.803063 0.999999
292 0.196936 1.04727e-07 0.803063 0.999999
292.5 0.196936 1.01553e-07 0.803063 0.999999
293 0.196936 9.84753e-08 0.803063 0.999999
293.5 0.196936 9.54909e-08 0.803063 0.999999
294 0.196936 9.25969e-08 0.803063 0.999999
294.5 0.196936 8.97906e-08 0.803063 0.999999
295 0.196936 8.70694e-08 0.803063 0.999999
295.5 0.196936 8.44306e-08 0.803063 0.999999
296 0.196936 8.18718e-08 0.803063 0.999999
296.5 0.196936 7.93906e-08 0.803063 0.999999
297 0.196936 7.69846e-08 0.803063 0.999999
297.5 0.196936 7.46514e-08 0.803063 0.999999
298 0.196936 7.2389e-08 0.803063 0.999999
298.5 0.196936 7.01952e-08 0.803063 0.999999
299 0.196936 6.80678e-08 0.803063 0.999999
299.5 0.196936 6.60049e-08 0.803063 0.999999
300 0.196936 6.40046e-08 0.803063 0.999999
300.5 0.196936 6.20648e-08 0.803063 0.999999
301 0.196936 6.01839e-08 0.803063 0.999999
301.5 0.196936 5.83599e-08 0.803063 0.999999
302 0.196936 5.65912e-08 0.803063 0.999999
302.5 0.196936 5.48762e-08 0.803063 0.999999
303 0.196936 5.32131e-08 0.803063 0.999999
303.5 0.196936 5.16004e-08 0.803063 0.999999
304 0.196936 5.00365e-08 0.803063 0.999999
304.5 0.196936 4.85201e-08 0.803063 0.999999
305 0.196936 4.70497e-08 0.803063 0.999999
305.5 0.196936 4.56238e-08 0.803063 0.999999
306 0.196936 4.42411e-08 0.803063 0.999999
306.5 0.196936 4.29003e-08 0.803063 0.999999
307 0.196936 4.16001e-08 0.803063 0.999999
307.5 0.196936 4.03394e-08 0.803063 0.999999
308 0.196936 3.91168e-08 0.803063 0.999999
308.5 0.196936 3.79314e-08 0.803063 0.999999
309 0.196936 3.67818e-08 0.803063 0.999999
309.5 0.196936 3.56671e-08 0.803063 0.999999
310 0.196936 3.45861e-08 0.803063 0.999999
310.5 0.196936 3.3538e-08 0.803063 0.999999
